SubDistrictId,SubDistrictNameTH,SubDistrictNameEN,SubDistrictCamelCase,ZipCode,DistrictId,DistrictNameTH,DistrictNameEN,DistrictNameCamelCase,ProvinceId,ProvinceNameTH,ProvinceNameEN,ProvinceCamelCase
401102,วังม่วง,Wang Muang,WangMuang,,4011,เปือยน้อย,Pueai Noi,PueaiNoi,40,ขอนแก่น,Khon Kaen,KhonKaen
860115,วิสัยเหนือ,Wisai Nuea,WisaiNuea,86100,8601,เมืองชุมพร,Mueang Chumphon,MueangChumphon,86,ชุมพร,Chumphon,Chumphon
850303,เชี่ยวเหลียง,Chiao Liang,ChiaoLiang,85120,8503,กะเปอร์,Papoe,Papoe,85,ระนอง,Ranong,Ranong
441203,เลิงแฝก,Loeng Faek,LoengFaek,,4412,กุดรัง,Kut Rang,KutRang,44,มหาสารคาม,Maha Sarakham,MahaSarakham
901302,ควนโส,Khuan So,KhuanSo,,9013,ควนเนียง,Khuan Niang,KhuanNiang,90,สงขลา,Songkhla,Songkhla
330309,เมืองน้อย,Mueang Noi,MueangNoi,33130,3303,กันทรารมย์,Kanthararom,Kanthararom,33,ศรีสะเกษ,Si Sa Ket,SiSaKet
350810,สามแยก,Sam Yaek,SamYaek,35120,3508,เลิงนกทา,Loeng Nok Tha,LoengNokTha,35,ยโสธร,Yasothon,Yasothon
630806,แม่กลอง,Mae Klong,MaeKlong,63170,6308,อุ้มผาง,Um Phang,UmPhang,63,ตาก,Tak,Tak
240607,หนองแหน,Nong Nae,NongNae,24120,2406,พนมสารคาม,Phanom Sarakham,PhanomSarakham,24,ฉะเชิงเทรา,Chachoengsao,Chachoengsao
421205,บ้านเพิ่ม,Ban Phoem,BanPhoem,42240,4212,ผาขาว,Pha  Khao,PhaKhao,42,เลย,Loei,Loei
360702,บ้านเพชร,Ban Phet,BanPhet,36160,3607,บำเหน็จณรงค์,Bamnet Narong,BamnetNarong,36,ชัยภูมิ,Chaiyaphum,Chaiyaphum
350302,โนนเปือย,Non Pueai,NonPueai,35140,3503,กุดชุม,Kut Chum,KutChum,35,ยโสธร,Yasothon,Yasothon
640702,ในเมือง,Nai Mueang,NaiMueang,64110,6407,สวรรคโลก,Sawankhalok,Sawankhalok,64,สุโขทัย,Sukhothai,Sukhothai
270207,ไทรทอง,Sai Thong,SaiThong,27260,2702,คลองหาด,Khlong Hat,KhlongHat,27,สระแก้ว,Sa kaeo,SaKaeo
200407,ตะเคียนเตี้ย,Takhian Tia,TakhianTia,20150,2004,บางละมุง,Bang Lamung,BangLamung,20,ชลบุรี,Chon Buri,ChonBuri
560509,ดงสุวรรณ,Dong Suwan,DongSuwan,56120,5605,ดอกคำใต้,Mueang Phayao,MueangPhayao,56,พะเยา,Phayao,Phayao
361202,หนองขาม,Nong Kham,NongKham,,3612,แก้งคร้อ,Kaeng Khro,KaengKhro,36,ชัยภูมิ,Chaiyaphum,Chaiyaphum
420803,อาฮี,A Hi,AHi,42140,4208,ท่าลี่,Tha Li,ThaLi,42,เลย,Loei,Loei
710505,ตะคร้ำเอน,Takhram En,TakhramEn,71130,7105,ท่ามะกา,Tha Maka,ThaMaka,71,กาญจนบุรี,Kanchanaburi,Kanchanaburi
420105,น้ำหมาน,Nam Man,NamMan,42000,4201,เมืองเลย,Mueang Loei,MueangLoei,42,เลย,Loei,Loei
520117,ต้นธงชัย,Ton Thong Chai,TonThongChai,52000,5201,เมืองลำปาง,Mueang Lampang,MueangLampang,52,ลำปาง,Lampang,Lampang
500205,สบเตี๊ยะ,Sop Tia,SopTia,50160,5002,จอมทอง,Chom Thong,ChomThong,50,เชียงใหม่,Chiang Mai,ChiangMai
700114,หินกอง,Hin Kong,HinKong,70000,7001,เมืองราชบุรี,Mueang Ratchaburi,MueangRatchaburi,70,ราชบุรี,Ratchaburi,Ratchaburi
860405,นาพญา,Na Phaya,NaPhaya,86110,8604,หลังสวน,Lang Suan,LangSuan,86,ชุมพร,Chumphon,Chumphon
310713,ไพศาล,Phaisan,Phaisan,31140,3107,ประโคนชัย,Prakhon Chai,PrakhonChai,31,บุรีรัมย์,Buri Ram,BuriRam
302001,สีคิ้ว,Sikhio,Sikhio,30140,3020,สีคิ้ว,Si Khio,SiKhio,30,นครราชสีมา,Nakhon Ratchasima,NakhonRatchasima
340721,ป่าโมง,Pa Mong,PaMong,34160,3407,เดชอุดม,Det Udom,DetUdom,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
200304,ห้างสูง,Hang Sung,HangSung,20190,2003,หนองใหญ่,Nong Yai,NongYai,20,ชลบุรี,Chon Buri,ChonBuri
311010,บ้านยาง,Ban Yang,BanYang,,3110,ลำปลายมาศ,Lam Plai Mat,LamPlaiMat,31,บุรีรัมย์,Buri Ram,BuriRam
180608,วังไก่เถื่อน,Wang Kai Thuean,WangKaiThuean,17130,1806,หันคา,Hankha,Hankha,18,ชัยนาท,Chai Nat,ChaiNat
570801,เวียง,Wiang,Wiang,,5708,เชียงแสน,Chiang Saen,ChiangSaen,57,เชียงราย,Chiang Rai,ChiangRai
450706,โพธิ์ทอง,Pho Thong,PhoThong,,4507,โพนทอง,Phon Thong,PhonThong,45,ร้อยเอ็ด,Roi Et,RoiEt
220207,ซึ้ง,Sueng,Sueng,22110,2202,ขลุง,Khlung,Khlung,22,จันทบุรี,Chanthaburi,Chanthaburi
340803,พรสวรรค์,Phon Sawan,PhonSawan,34280,3408,นาจะหลวย,Na Chaluai,NaChaluai,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
660113,หัวดง,,,66170,6601,เมืองพิจิตร,Mueang Phichit,MueangPhichit,66,พิจิตร,Phichit,Phichit
520309,ใหม่พัฒนา,Mai Phatthana,MaiPhatthana,52130,5203,เกาะคา,Ko kha,KoKha,52,ลำปาง,Lampang,Lampang
801503,ท้องเนียน,Thong Nian,ThongNian,80210,8015,ขนอม,Khanom,Khanom,80,นครศรีธรรมราช,Nakhon Si Thammarat,NakhonSiThammarat
370109,น้ำปลีก,Nam Plik,NamPlik,37000,3701,เมืองอำนาจเจริญ,Mueang Amnat Charoen,MueangAmnatCharoen,37,อำนาจเจริญ,Amnat Charoen,AmnatCharoen
310714,ตะโกตาพิ,Tako Taphi,TakoTaphi,31140,3107,ประโคนชัย,Prakhon Chai,PrakhonChai,31,บุรีรัมย์,Buri Ram,BuriRam
341006,โนนค้อ,Non Kho,NonKho,34230,3410,บุณฑริก,Boontharik,Boontharik,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
480803,บ้านเอื้อง,Ban Ueang,BanUeang,48150,4808,ศรีสงคราม,Si Songkhram,SiSongkhram,48,นครพนม,Nakhon Phanom,NakhonPhanom
550205,น้ำปาย,Nam Pai,NamPai,55170,5502,แม่จริม,Mae Charim,MaeCharim,55,น่าน,Nan,Nan
461103,ยางอู้ม,Yang Um,YangUm,46190,4611,ท่าคันโท,Tha Khantho,ThaKhantho,46,กาฬสินธุ์,Kalasin,Kalasin
750311,ยี่สาร,Yi San,YiSan,75110,7503,อัมพวา,Amphawa,Amphawa,75,สมุทรสงคราม,Samut Songkhram,SamutSongkhram
310106,สวายจึก,Sawai Chik,SawaiChik,31000,3101,เมืองบุรีรัมย์,Mueang Buri Ram,MueangBuriRam,31,บุรีรัมย์,Buri Ram,BuriRam
480205,โคกสูง,Khok Sung,KhokSung,48160,4802,ปลาปาก,Pla Pak,PlaPak,48,นครพนม,Nakhon Phanom,NakhonPhanom
220805,เขาวงกต,Khao Wongkot,KhaoWongkot,,2208,แก่งหางแมว,Kaeng Hang Maeo,KaengHangMaeo,22,จันทบุรี,Chanthaburi,Chanthaburi
410606,สะแบง,Sabaeng,Sabaeng,41130,4106,หนองหาน,Nong Saeng,NongSaeng,41,อุดรธานี,Udon Thani,UdonThani
800707,ขอนหาด,Khon Hat,KhonHat,80180,8007,ชะอวด,Cha-uat,ChaUat,80,นครศรีธรรมราช,Nakhon Si Thammarat,NakhonSiThammarat
250203,วังดาล,Wang Dan,WangDan,25110,2502,กบินทร์บุรี,Kabin Buri,KabinBuri,25,ปราจีนบุรี,Prachin Buri,PrachinBuri
471007,โนนสะอาด,Non Sa-At,NonSaAt,47140,4710,บ้านม่วง,Ban Muang,BanMuang,47,สกลนคร,Sakon Nakhon,SakonNakhon
230307,เทพนิมิต,Thep Nimit,ThepNimit,23150,2303,เขาสมิง,Khao Saming,KhaoSaming,23,ตราด,Trat,Trat
331501,น้ำเกลี้ยง,Nam Kliang,NamKliang,,3315,น้ำเกลี้ยง,Nam Kliang,NamKliang,33,ศรีสะเกษ,Si Sa Ket,SiSaKet
330903,หนองแค,Nong Khae,NongKhae,33160,3309,ราษีไศล,Rasi Salai,RasiSalai,33,ศรีสะเกษ,Si Sa Ket,SiSaKet
311102,นิคม,Nikhom,Nikhom,31150,3111,สตึก,Satuek,Satuek,31,บุรีรัมย์,Buri Ram,BuriRam
311111,ท่าม่วง,Tha Muang,ThaMuang,31150,3111,สตึก,Satuek,Satuek,31,บุรีรัมย์,Buri Ram,BuriRam
571003,แม่พริก,Mae Phrik,MaePhrik,57180,5710,แม่สรวย,Mae Suai,MaeSuai,57,เชียงราย,Chiang Rai,ChiangRai
410201,กุดจับ,Kut Chap,KutChap,,4102,กุดจับ,Kut Chap,KutChap,41,อุดรธานี,Udon Thani,UdonThani
640401,กง,Kong,Kong,64170,6404,กงไกรลาศ,Kong Krailat,KongKrailat,64,สุโขทัย,Sukhothai,Sukhothai
310702,แสลงโทน,Salaeng Thon,SalaengThon,31140,3107,ประโคนชัย,Prakhon Chai,PrakhonChai,31,บุรีรัมย์,Buri Ram,BuriRam
341109,นาสะไม,Na Samai,NaSamai,34130,3411,ตระการพืชผล,Trakan Phuet Phon,TrakanPhuetPhon,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
460904,โนนศิลา,Non Sila,NonSila,,4609,สหัสขันธ์,Sahatsakhan,Sahatsakhan,46,กาฬสินธุ์,Kalasin,Kalasin
180601,หันคา,Han Kha,HanKha,17130,1806,หันคา,Hankha,Hankha,18,ชัยนาท,Chai Nat,ChaiNat
311112,สะแก,Sakae,Sakae,31150,3111,สตึก,Satuek,Satuek,31,บุรีรัมย์,Buri Ram,BuriRam
390404,กุดสะเทียน,Kut Sathian,KutSathian,39180,3904,ศรีบุญเรือง,Si Bun Rueang,SiBunRueang,39,หนองบัวลำภู,Nong Bua Lam Phu,NongBuaLamPhu
400707,บ้านขาม,Ban Kham,BanKham,40140,4007,น้ำพอง,Nam Phong,NamPhong,40,ขอนแก่น,Khon Kaen,KhonKaen
300211,ตะแบกบาน,Tabaek Ban,TabaekBan,30250,3002,ครบุรี,Khon Buri,KhonBuri,30,นครราชสีมา,Nakhon Ratchasima,NakhonRatchasima
210302,วังหว้า,Wang Wa,WangWa,21110,2103,แกลง,Klaeng,Klaeng,21,ระยอง,Rayong,Rayong
950802,สะเอะ,Sa-Ae,SaAe,,9508,กรงปีนัง,Krong Pinang,KrongPinang,95,ยะลา,Yala,Yala
350902,น้ำคำ,Nam Kham,NamKham,,3509,ไทยเจริญ,Thai Charoen,ThaiCharoen,35,ยโสธร,Yasothon,Yasothon
570601,ป่าแดด,Pa Daet,PaDaet,,5706,ป่าแดด,Pa Daet,PaDaet,57,เชียงราย,Chiang Rai,ChiangRai
180609,เด่นใหญ่,Den Yai,DenYai,17130,1806,หันคา,Hankha,Hankha,18,ชัยนาท,Chai Nat,ChaiNat
160310,ดงมะรุม,Dong Marum,DongMarum,15120,1603,โคกสำโรง,Khok Samrong,KhokSamrong,16,ลพบุรี,Lop Buri,LopBuri
960608,โคกสะตอ,Khok Sato,KhokSato,96150,9606,รือเสาะ,Rueso,Rueso,96,นราธิวาส,Narathiwat,Narathiwat
670507,พุเตย,Phu Toei,PhuToei,67180,6705,วิเชียรบุรี,Wichian Buri,WichianBuri,67,เพชรบูรณ์,Phetchabun,Phetchabun
450906,หนองขุ่นใหญ่,Nong Khun Yai,NongKhunYai,45210,4509,หนองพอก,Nong Phok,NongPhok,45,ร้อยเอ็ด,Roi Et,RoiEt
321502,แจนแวน,Chaen Waen,ChaenWaen,,3215,ศรีณรงค์,Si Narong,SiNarong,32,สุรินทร์,Surin,Surin
830105,รัษฎา,,,83000,8301,เมืองภูเก็ต,Mueang Phuket,MueangPhuket,83,ภูเก็ต,Phuket,Phuket
390411,ทรายทอง,Sai Thong,SaiThong,39180,3904,ศรีบุญเรือง,Si Bun Rueang,SiBunRueang,39,หนองบัวลำภู,Nong Bua Lam Phu,NongBuaLamPhu
270202,ไทยอุดม,Thai Udom,ThaiUdom,27260,2702,คลองหาด,Khlong Hat,KhlongHat,27,สระแก้ว,Sa kaeo,SaKaeo
901006,ท่าโพธิ์,Tha Pho,ThaPho,90170,9010,สะเดา,Sadao,Sadao,90,สงขลา,Songkhla,Songkhla
521005,บ้านบอม,Ban Bom,BanBom,52150,5210,แม่ทะ,Mae Tha,MaeTha,52,ลำปาง,Lampang,Lampang
411113,นาคำ,Na Kham,NaKham,41190,4111,บ้านดุง,Ban Dung,BanDung,41,อุดรธานี,Udon Thani,UdonThani
402401,บ้านแฮด,Ban Haet,BanHaet,,4024,บ้านแฮด,Ban Haet,BanHaet,40,ขอนแก่น,Khon Kaen,KhonKaen
240901,แปลงยาว,Plaeng Yao,PlaengYao,24190,2409,แปลงยาว,Pleang Yao,PleangYao,24,ฉะเชิงเทรา,Chachoengsao,Chachoengsao
400604,วังเพิ่ม,Wang Phoem,WangPhoem,40220,4006,สีชมพู,Si Chomphu,SiChomphu,40,ขอนแก่น,Khon Kaen,KhonKaen
570405,เชียงเคี่ยน,Chiang Khian,ChiangKhian,57230,5704,เทิง,Thoeng,Thoeng,57,เชียงราย,Chiang Rai,ChiangRai
621004,เทพนิมิต,Thep Nimit,ThepNimit,62210,6210,บึงสามัคคี,Bueng Samakkhi,BuengSamakkhi,62,กำแพงเพชร,Kamphaeng Phet,KamphaengPhet
670511,บึงกระจับ,Bueng Krachap,BuengKrachap,67130,6705,วิเชียรบุรี,Wichian Buri,WichianBuri,67,เพชรบูรณ์,Phetchabun,Phetchabun
920505,นาเมืองเพชร,Na Mueang Phet,NaMueangPhet,92000,9205,สิเกา,Sikao,Sikao,92,ตรัง,Trang,Trang
500603,ขี้เหล็ก,Khi Lek,KhiLek,50180,5006,แม่แตง,Mae Taeng,MaeTaeng,50,เชียงใหม่,Chiang Mai,ChiangMai
361210,หนองไผ่,Nong Phai,NongPhai,,3612,แก้งคร้อ,Kaeng Khro,KaengKhro,36,ชัยภูมิ,Chaiyaphum,Chaiyaphum
370502,โพนทอง,Phon Thong,PhonThong,,3705,เสนางคนิคม,Senangkhanikhom,Senangkhanikhom,37,อำนาจเจริญ,Amnat Charoen,AmnatCharoen
303003,บัวลาย,Bua Lai,BuaLai,,3030,บัวลาย,Bua Lai,BuaLai,30,นครราชสีมา,Nakhon Ratchasima,NakhonRatchasima
600508,ตาสัง,Ta Sang,TaSang,60180,6005,บรรพตพิสัย,Banphot Phisai,BanphotPhisai,60,นครสวรรค์,Nakhon Sawan,NakhonSawan
360103,โพนทอง,Phon Thong,PhonThong,36000,3601,เมืองชัยภูมิ,Mueang Chaiyaphum,MueangChaiyaphum,36,ชัยภูมิ,Chaiyaphum,Chaiyaphum
340406,ชีทวน,Chi Tuan,ChiTuan,34150,3404,เขื่องใน,Khueang Nai,KhueangNai,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
300703,ท่าอ่าง,Tha Ang,ThaAng,30190,3007,โชคชัย,Chok Chai,ChokChai,30,นครราชสีมา,Nakhon Ratchasima,NakhonRatchasima
400114,ศิลา,Sila,Sila,40000,4001,เมืองขอนแก่น,Mueang Khon Kaen,MueangKhonKaen,40,ขอนแก่น,Khon Kaen,KhonKaen
401710,ท่าศาลา,Tha Sala,ThaSala,40160,4017,มัญจาคีรี,Mancha Khiri,ManchaKhiri,40,ขอนแก่น,Khon Kaen,KhonKaen
661103,ห้วยร่วม,Huai Ruam,HuaiRuam,,6611,ดงเจริญ,Dong Charoen,DongCharoen,66,พิจิตร,Phichit,Phichit
451402,โพนเมือง,Phon Mueang,PhonMueang,45160,4514,อาจสามารถ,At Samat,AtSamat,45,ร้อยเอ็ด,Roi Et,RoiEt
610702,ประดู่ยืน,Pradu Yuen,PraduYuen,,6107,ลานสัก,Lan Sak,LanSak,61,อุทัยธานี,Uthai Thani,UthaiThani
480305,พนอม,Phanom,Phanom,48120,4803,ท่าอุเทน,Tha Uthen,ThaUthen,48,นครพนม,Nakhon Phanom,NakhonPhanom
520703,วังใต้,Wang Tai,WangTai,52140,5207,วังเหนือ,Wang Nuea,WangNuea,52,ลำปาง,Lampang,Lampang
390402,ศรีบุญเรือง,Si Bunrueang,SiBunrueang,39180,3904,ศรีบุญเรือง,Si Bun Rueang,SiBunRueang,39,หนองบัวลำภู,Nong Bua Lam Phu,NongBuaLamPhu
311009,เมืองแฝก,Mueang Faek,MueangFaek,31130,3110,ลำปลายมาศ,Lam Plai Mat,LamPlaiMat,31,บุรีรัมย์,Buri Ram,BuriRam
390401,เมืองใหม่,Mueang Mai,MueangMai,39180,3904,ศรีบุญเรือง,Si Bun Rueang,SiBunRueang,39,หนองบัวลำภู,Nong Bua Lam Phu,NongBuaLamPhu
320510,บ้านไทร,Ban Sai,BanSai,32140,3205,ปราสาท,Prasat,Prasat,32,สุรินทร์,Surin,Surin
330302,โนนสัง,Non Sang,NonSang,33130,3303,กันทรารมย์,Kanthararom,Kanthararom,33,ศรีสะเกษ,Si Sa Ket,SiSaKet
340304,หนองแสงใหญ่,Nong Saeng Yai,NongSaengYai,34220,3403,โขงเจียม,Khong Chiam,KhongChiam,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
620610,ห้วยยั้ง,Huai Yang,HuaiYang,62110,6206,พรานกระต่าย,Phran Kratai,PhranKratai,62,กำแพงเพชร,Kamphaeng Phet,KamphaengPhet
660409,วังสำโรง,Wang Samrong,WangSamrong,66110,6604,ตะพานหิน,Taphan Hin,TaphanHin,66,พิจิตร,Phichit,Phichit
620513,วังบัว,Wang Bua,WangBua,62120,6205,คลองขลุง,Khlong Khlung,KhlongKhlung,62,กำแพงเพชร,Kamphaeng Phet,KamphaengPhet
190206,หินซ้อน,Hin Son,HinSon,18110,1902,แก่งคอย,Kaeng Khoi,KaengKhoi,19,สระบุรี,Saraburi,Saraburi
411911,สร้างแป้น,Sang Paen,SangPaen,41150,4119,เพ็ญ,Phen,Phen,41,อุดรธานี,Udon Thani,UdonThani
620605,วังตะแบก,Wang Tabaek,WangTabaek,62110,6206,พรานกระต่าย,Phran Kratai,PhranKratai,62,กำแพงเพชร,Kamphaeng Phet,KamphaengPhet
342205,โนนกาเล็น,Non Kalen,NonKalen,,3422,สำโรง,Samrong,Samrong,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
342603,นาเกษม,Na Kasem,NaKasem,,3426,ทุ่งศรีอุดม,Thung Si Udom,ThungSiUdom,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
380101,บึงกาฬ,,,,3801,บึงกาฬ,Bueng Kan,BuengKan,38,บึงกาฬ,Bueng Kan,BuengKan
841505,เขานิพันธ์,Khao Niphan,KhaoNiphan,84190,8415,เวียงสระ,Wiang Sa,WiangSa,84,สุราษฎร์ธานี,Surat Thani,SuratThani
